forks,stargazers_count,open_issues,size,owner_type,readme_size,num_contrib,commits,year
2,0,0,5878,0,50,3,56,2017
2,3,0,3340,0,855,1,57,2017
2,3,0,18728,0,2542,3,43,2017
6,22,0,89,1,4473,2,48,2017
7,9,3,1462,0,4586,2,252,2017
3,40,0,1206,0,6330,2,41,2017
0,3,0,50164,0,109,1,44,2017
3,6,0,89472,0,4507,2,86,2017
10,12,41,13939,0,9637,2,422,2017
2,1,0,20745,0,2998,3,10,2017
0,6,0,18838,0,2631,2,64,2017
2,3,0,19590,0,951,1,54,2017
0,0,0,5,0,0,1,2,2017
0,0,0,45741,0,0,1,24,2017
3,4,3,416,1,942,14,189,2017
5,0,0,86,0,81755,1,1,2017
0,1,0,123,0,591,1,13,2017
9,3,0,6963,0,6072,1,67,2017
2,1,0,7,0,420,1,1,2017
1,0,57,1685,1,16190,10,1016,2017
2,1,1,5637,0,35,3,24,2017
3,2,1,407,1,1085,1,2,2017
0,1,0,75362,0,1288,1,3,2017
3,4,0,12826,0,690,1,1,2017
1,0,0,1,0,65,1,4,2017
0,0,0,4665,0,1416,1,31,2017
0,0,0,262,0,374,1,26,2017
0,0,0,2484,0,0,1,5,2017
0,0,0,36,0,0,1,3,2017
0,0,0,792,1,65,1,7,2017
2,8,1,33,0,1487,1,10,2017
3,0,1,5167,0,1019,2,18,2017
0,1,0,2517,0,1918,4,268,2017
2,1,10,30403,1,356,5,360,2017
2,0,0,28,1,60,2,21,2017
4,0,0,4,1,0,1,2,2017
3,2,0,3491,0,926,1,9,2017
0,0,0,1139,0,158,1,2,2017
2,3,0,6248,0,4364,1,10,2017
0,0,0,5,0,1961,1,2,2017
0,0,0,6186,0,2817,0,0,2017
1,0,0,15,0,0,1,18,2017
0,0,0,1012,0,0,1,3,2017
0,1,2,400,1,569,3,74,2017
0,0,0,6160,0,2022,1,7,2017
0,0,0,15,0,851,1,13,2017
0,0,0,16,0,1659,1,12,2017
0,0,0,15,0,1302,1,13,2017
2,2,15,6591,0,1315,1,97,2017
0,0,0,66,0,112,1,2,2017
0,1,2,26,1,2075,2,34,2017
0,0,0,10,0,0,1,3,2017
0,0,1,24458,0,0,1,15,2017
0,0,0,105,0,0,1,1,2017
0,0,0,926,0,1254,1,3,2017
1,6,0,82067,1,734,4,607,2017
0,0,0,15858,0,1041,1,7,2017
0,0,0,12708,0,0,2,39,2017
1,0,0,11313,0,7433,1,48,2017
1,1,0,162,1,25,1,12,2017
0,0,0,395,0,31,1,3,2017
0,0,0,53,0,15,1,3,2017
0,0,0,1968,0,0,1,21,2017
0,0,0,33,0,117,1,102,2017
0,0,0,2,0,0,1,2,2017
0,0,0,30417,0,0,1,1,2017
0,3,0,39,0,3281,1,6,2017
3,0,0,61620,0,127,5,115,2017
0,0,0,79,0,135,1,9,2017
0,0,0,120,0,2658,1,21,2017
0,0,0,10,0,138,1,4,2017
0,0,0,5119,0,432,1,5,2017
0,0,0,2752,0,32,2,33,2017
0,0,0,171,1,573,3,11,2017
0,0,0,932,0,533,1,69,2017
0,0,0,2104,0,6,1,73,2017
0,0,1,126413,0,1569,0,0,2017
1,0,0,120,0,904,0,0,2017
0,0,0,770,0,31,1,7,2017
0,0,0,231,0,374,1,129,2017
0,0,0,3,0,11,1,1,2017
0,1,0,4180,0,0,1,21,2017
0,2,1,13567,0,140,1,42,2017
0,1,0,1169,0,2906,1,1,2017
0,0,0,3388,0,0,1,1,2017
0,0,0,1537,0,284,1,1,2017
0,0,0,5425,0,834,1,2,2017
0,0,0,9,0,1387,1,8,2017
0,0,0,1925,0,0,1,9,2017
0,0,0,466,0,0,0,0,2017
0,0,0,1528,0,1774,1,3,2017
0,0,0,4533,0,16,1,14,2017
0,0,0,326,0,0,1,5,2017
0,0,0,67082,0,0,3,56,2017
0,2,0,1346,0,167,1,84,2017
0,0,0,95,0,13,1,2,2017
0,0,0,41322,0,0,2,119,2017
2,1,0,66,0,4483,2,13,2017
0,0,0,1595,0,31,1,2,2017
2,3,0,761,0,1168,3,137,2017
0,1,0,9,0,1202,1,4,2017
0,0,0,5859,0,1525,0,0,2017
0,0,0,16,0,18,1,1,2017
1,1,4,61,0,583,1,57,2017
1,0,0,657,0,52,3,51,2017
0,0,0,80,0,50,1,4,2017
0,0,0,1194,0,8,1,2,2017
0,0,0,1406,0,79003,1,1,2017
0,0,0,3822,0,0,0,0,2017
0,0,0,258,0,43,1,3,2017
0,0,0,218,0,40,1,2,2017
0,0,0,2,0,41,1,2,2017
1,0,36,46528,1,33,7,737,2017
0,0,0,13,0,3744,1,2,2017
0,0,0,3740,0,563,1,21,2017
0,0,0,6618,0,1780,1,2,2017
0,0,0,13146,0,2849,1,18,2017
0,0,0,3485,0,4748,1,1,2017
0,0,0,1,0,0,0,0,2017
0,0,0,16408,0,2906,1,5,2017
0,0,0,1141,0,130,1,1,2017
0,0,0,255,0,0,1,2,2017
0,0,0,1254,0,48,1,1,2017
0,0,0,3782,1,40,1,28,2017
0,0,0,2342,0,0,1,5,2017
0,0,0,3634,0,0,1,5,2017
0,0,0,1124,0,1078,1,3,2017
0,0,0,6,0,114,1,5,2017
0,0,0,86,0,39,1,1,2017
0,0,0,338,0,0,2,9,2017
0,0,0,10,0,0,1,2,2017
0,0,0,124,0,197,1,4,2017
0,0,0,43,0,40,1,17,2017
0,0,0,44,0,32,1,1,2017
1,0,0,2151,0,612,1,6,2017
0,0,0,37,0,58,2,8,2017
0,0,0,1815,0,0,1,1,2017
0,0,0,11299,0,448,3,118,2017
0,0,2,576,0,3243,1,44,2017
0,0,0,5331,0,0,1,5,2017
0,0,1,658,0,588,2,39,2017
0,0,0,27159,0,2024,0,0,2017
0,0,0,22,0,9718,1,8,2017
1,0,0,1520,0,342,1,8,2017
1,1,1,1091,0,177,3,39,2017
0,0,0,14671,0,50,1,6,2017
0,0,0,153,0,109,1,14,2017
0,0,0,13,0,25,2,4,2017
0,0,0,3151,0,31,2,3,2017
0,0,0,53421,0,208,1,4,2017
0,0,0,9321,1,1964,0,0,2017
1,0,0,66,0,232,1,19,2017
1,4,0,33,0,1463,2,23,2017
0,0,0,52,0,730,0,0,2017
0,0,0,5302,0,84,1,2,2017
1,0,0,6032,0,73,1,12,2017
0,0,0,164,0,263,1,4,2017
0,0,0,3,0,0,1,2,2017
0,0,0,184,0,778,1,7,2017
0,0,0,1,1,1,0,0,2017
0,0,0,15,0,40,1,6,2017
0,0,0,15890,1,10929,13,1678,2017
0,0,0,294,0,61,1,2,2017
0,0,0,22,0,699,1,8,2017
0,0,0,85,1,0,1,2,2017
0,1,0,6196,0,340,2,6,2017
0,0,0,10082,0,17,1,2,2017
0,0,0,2,0,0,0,0,2017
0,0,0,15,0,612,1,14,2017
0,0,0,38,0,2041,1,20,2017
1,0,0,3468,0,316,2,26,2017
1,3,0,82,0,1870,1,29,2017
0,0,5,2546,0,236,1,45,2017
0,0,3,2264,0,897,3,61,2017
0,0,0,28,0,42,1,3,2017
0,0,0,2299,0,0,1,3,2017
0,0,0,12462,0,334,1,59,2017
2,6,0,136172,0,293,2,115,2017
1,0,0,2,0,0,1,5,2017
0,0,0,38351,0,7413,1,11,2017
0,0,0,1528,0,47,1,7,2017
0,0,0,2485,0,0,1,7,2017
0,0,0,88917,0,58,1,109,2017
0,3,1,1243,0,4146,1,13,2017
2,0,0,1269,0,2974,1,230,2017
0,2,0,483,1,201,1,16,2017
0,0,0,3780,0,0,1,1,2017
0,0,0,253,0,62,1,3,2017
0,0,0,10889,0,2353,1,3,2017
0,0,0,678,0,591,1,1,2017
0,0,0,51,0,0,0,0,2017
0,0,0,2865,1,6486,1,68,2017
0,0,0,18,1,64,2,8,2017
0,0,0,5,0,0,1,4,2017
0,1,0,32,0,74,1,8,2017
0,0,0,500,0,729,1,55,2017
0,0,0,218,0,56,1,8,2017
0,0,0,3795,1,1497,1,4,2017
0,0,0,451,0,2249,1,2,2017
0,3,0,30,0,199,1,3,2017
0,0,0,1092,0,0,1,2,2017
0,0,0,1408,0,1223,2,5,2017
1,0,0,4684,0,0,1,2,2017
1,0,0,2447,0,0,1,52,2017
0,1,0,10,0,0,1,5,2017
0,0,0,22,0,355,1,5,2017
0,0,0,19,0,0,1,1,2017
0,0,0,44,0,839,1,2,2017
0,1,1,5998,1,2030,3,9,2017
0,0,0,1309,0,0,30,78,2017
0,0,0,12,0,71,1,2,2017
0,0,0,51,0,1273,1,14,2017
1,0,0,10,1,69,1,6,2017
0,0,0,440,0,2036,1,12,2017
0,0,0,21078,0,2513,1,4,2017
0,0,0,7126,0,206,1,6,2017
1,0,0,281,0,13,1,3,2017
0,0,0,146,0,0,1,82,2017
0,0,0,31,0,0,1,19,2017
0,0,0,2,0,51,1,5,2017
0,1,0,1902,0,0,1,37,2017
0,0,0,632,0,1115,1,9,2017
0,0,0,1048,0,2431,1,43,2017
1,0,0,16573,0,7966,2,52,2017
0,1,0,11,0,0,1,14,2017
0,1,0,45,0,196,1,3,2017
0,0,0,10902,0,70,1,11,2017
0,0,0,5735,0,83,1,20,2017
0,1,0,530,0,1310,1,15,2017
0,0,0,3682,0,63,1,2,2017
0,0,0,11104,0,0,1,2,2017
0,0,0,24890,0,391,1,14,2017
0,0,0,5028,0,0,1,9,2017
0,0,0,109,0,0,0,0,2017
0,0,0,12,0,969,1,9,2017
0,1,0,2,0,39,1,4,2017
0,1,0,2828,0,0,1,2,2017
0,0,0,92172,0,672,1,17,2017
1,2,0,3288,1,1095,2,33,2017
0,0,0,17916,0,0,1,3,2017
0,0,0,15516,0,0,0,0,2017
2,1,0,728,1,1133,1,11,2017
2,1,3,39,1,2771,5,74,2017
1,2,0,81426,1,5161,2,27,2017
0,0,0,6462,0,73,1,11,2017
0,1,0,46,0,404,1,12,2017
1,0,0,18,0,5886,1,4,2017
0,0,0,4,0,73,1,2,2017
0,0,0,7,0,0,1,1,2017
1,0,0,99320,0,710,3,103,2017
0,1,0,49,1,822,3,11,2017
0,0,0,689,0,0,1,8,2017
0,0,0,19,0,0,1,4,2017
0,0,0,26,0,1281,1,3,2017
1,0,0,7077,0,2572,3,46,2017
0,0,0,4,0,0,1,3,2017
0,0,0,128101,0,1669,1,14,2017
0,0,0,90,0,0,1,2,2017
0,0,0,3084,0,0,1,1,2017
0,1,0,4873,0,4278,1,12,2017
0,1,1,134,0,81,1,4,2017
0,0,0,3865,0,0,1,9,2017
0,0,0,4531,0,113,1,8,2017
0,0,0,897,0,2098,1,7,2017
0,1,2,2363,1,944,3,44,2017
1,0,0,156,0,1289,1,16,2017
0,0,0,1233,0,558,1,300,2017
1,0,0,42,0,204,1,9,2017
0,0,0,3381,0,0,1,13,2017
0,0,0,1630,0,-1,0,0,2017
0,1,0,31054,0,75,1,20,2017
0,0,0,50,0,76,1,2,2017
0,0,0,31126,0,0,1,6,2017
1,1,0,42,1,87,2,7,2017
1,0,0,3166,0,1503,4,11,2017
0,0,0,4,0,62,1,2,2017
1,0,0,37,0,1434,1,15,2017
0,1,0,2595,0,0,1,6,2017
0,0,0,42099,0,0,1,1,2017
0,0,0,2363,0,0,1,4,2017
0,0,0,568,0,2077,3,172,2017
0,0,0,14552,0,0,1,19,2017
0,0,0,15,0,16,1,2,2017
0,0,0,33429,0,0,4,34,2017
0,0,0,85,0,0,1,2,2017
0,0,0,60644,0,0,0,0,2017
0,0,0,2,0,165,1,2,2017
0,0,3,23147,0,0,3,66,2017
1,4,0,3509,0,6694,4,89,2017
0,0,0,2301,0,2681,1,18,2017
0,1,0,31901,0,1189,1,21,2017
0,0,0,367,0,187,1,2,2017
1,0,0,20312,1,953,2,79,2017
0,1,0,186,0,1604,1,17,2017
1,2,0,425,0,2031,1,4,2017
0,1,0,1280,0,1018,1,7,2017
0,0,0,16317,0,0,1,1,2017
0,0,0,3884,0,1433,0,0,2017
0,0,0,4,0,3033,1,6,2017
0,0,0,3,0,575,1,4,2017
1,1,0,18,0,97,1,3,2017
0,0,0,134,0,0,2,5,2017
0,0,0,13,0,5560,1,14,2017
0,0,0,74,0,2417,1,10,2017
0,0,0,396,0,237,1,4,2017
0,1,0,576,0,135,3,26,2017
0,1,0,65,1,4159,2,6,2017
0,0,0,104,0,115,1,5,2017
0,0,0,17,0,519,2,8,2017
0,0,0,55831,0,0,1,1,2017
1,1,1,1060957,0,773,1,7,2017
0,0,0,17,0,1677,1,8,2017
0,0,0,2,0,101,1,2,2017
0,0,0,431,0,0,1,1,2017
0,0,0,5961,0,0,1,3,2017
0,2,3,3015,0,520,2,76,2017
0,0,0,57,0,93,0,0,2017
0,0,0,2170,0,0,4,266,2017
0,0,0,108,0,0,1,1,2017
1,0,0,722,0,1049,3,109,2017
0,0,0,19292,0,108,1,3,2017
0,0,0,9538,0,0,0,0,2017
0,0,0,405,0,0,1,4,2017
0,0,0,26069,0,0,1,1,2017
0,0,0,5777,0,1052,1,6,2017
0,1,0,20,0,164,1,16,2017
0,0,0,80,0,591,2,19,2017
0,0,0,1376,0,1036,1,11,2017
1,0,0,29,0,0,1,1,2017
2,0,0,24,1,1145,1,2,2017
0,0,0,1418,0,0,1,1,2017
0,0,0,22,0,100,1,4,2017
0,0,0,35,0,395,1,1,2017
0,0,0,1921,0,147,1,4,2017
0,0,0,17286,0,83,1,7,2017
0,0,0,15,0,0,1,5,2017
0,0,0,92,0,7268,1,5,2017
0,0,0,9657,0,141,1,13,2017
0,0,0,923,0,90,1,35,2017
1,1,0,12557,0,210,1,3,2017
0,0,0,949,0,122,1,3,2017
0,0,0,54,0,306,1,7,2017
0,0,0,562,0,8614,1,4,2017
1,0,0,4023,0,665,3,42,2017
0,0,0,4936,0,79,1,2,2017
0,1,0,381,0,1192,12,120,2017
0,0,0,5401,0,988,1,4,2017
0,0,0,1803,0,949,1,14,2017
1,0,0,9,0,133,1,2,2017
0,0,0,32,0,3345,1,16,2017
0,0,0,2552,0,1220,1,1,2017
0,0,0,4327,0,104,1,7,2017
0,0,0,1,0,9,1,1,2017
0,0,0,256,0,268,1,6,2017
0,0,0,86,0,67,1,2,2017
0,0,0,7931,0,792,1,3,2017
0,1,0,4,0,131,1,2,2017
0,0,0,14,1,0,1,24,2017
0,0,4,22864,0,1767,2,64,2017
0,1,12,86,0,2340,1,6,2017
0,1,0,1476,1,4105,2,10,2017
1,2,0,24982,0,1089,1,5,2017
0,1,0,30,0,4033,1,28,2017
0,0,0,4428,0,175,1,10,2017
0,2,0,8071,0,1173,2,7,2017
0,0,0,299,0,76,2,12,2017
1,0,0,18797,0,0,1,1,2017
0,0,0,3123,0,163,1,2,2017
0,0,0,10,0,745,1,2,2017
0,0,0,32,0,257,0,0,2017
1,0,0,52,0,0,0,0,2017
0,0,0,76,0,931,2,2,2017
0,0,0,178,0,0,1,1,2017
1,0,1,161,0,133,1,106,2017
0,0,0,8018,0,763,1,3,2017
0,0,0,6,0,179,1,2,2017
0,0,0,7,0,874,1,6,2017
0,1,0,2711,0,0,3,19,2017
0,0,0,317,0,4532,11,225,2017
1,0,0,65,0,1752,2,74,2017
0,0,0,125,0,0,1,12,2017
0,0,0,16,0,0,1,1,2017
0,0,0,224,0,283,1,4,2017
0,0,0,467,1,986,2,61,2017
0,0,0,423,0,131,1,2,2017
0,1,0,1725,0,1643,1,50,2017
0,0,0,329,0,374,1,25,2017
0,0,0,46969,0,345,1,2,2017
0,1,0,62,0,0,1,2,2017
0,0,0,31,0,1062,1,9,2017
0,1,0,9721,0,2689,1,164,2017
0,0,0,84,0,1906,1,8,2017
0,0,0,639,0,12,2,46,2017
0,0,0,22120,0,12,3,74,2017
0,4,0,193,0,0,3,19,2017
0,1,0,9,0,268,1,5,2017
0,0,0,15,1,1583,1,3,2017
0,0,0,47,0,223,1,2,2017
1,1,0,7034,0,145,2,31,2017
0,0,0,6158,0,48,1,13,2017
1,0,0,667,0,426,1,3,2017
0,0,0,18,0,5055,1,6,2017
0,0,0,8,0,3480,1,17,2017
0,0,0,15,0,284,1,24,2017
0,0,0,2138,0,483,4,71,2017
0,0,0,3,0,207,1,4,2017
1,0,0,29694,0,327,3,21,2017
0,0,0,3,0,656,1,2,2017
0,0,0,1,0,292,1,2,2017
0,0,0,77863,0,946,1,11,2017
0,0,0,39,0,6399,1,29,2017
0,0,0,31,0,295,3,30,2017
1,0,0,11,0,0,0,0,2017
1,1,0,61,0,534,1,13,2017
0,0,0,27359,0,0,1,1,2017
0,0,0,9,0,275,1,2,2017
0,0,0,1227,0,1716,1,10,2017
0,0,0,1994,0,2031,1,12,2017
0,0,0,9326,0,17,1,2,2017
0,0,0,3631,0,0,1,2,2017
0,0,0,11126,0,322,1,6,2017
0,0,1,3,0,350,1,7,2017
0,0,0,177,0,2533,1,3,2017
0,0,0,12,0,516,0,0,2017
0,0,0,17178,0,1150,1,2,2017
0,0,0,56795,0,1273,4,138,2017
0,0,0,36531,0,2257,1,6,2017
131,520,3,18105,1,7886,6,320,2017
17,33,24,20481,1,7647,30,329,2017
6,2,0,2587,0,0,1,1,2017
12,31,0,14538,1,4412,2,61,2017
5,21,1,2693,1,7543,1,1,2017
3,2,0,4187,0,80,0,0,2017
12,12,3,7602,0,2257,2,8,2017
3,0,0,64799,0,41,0,0,2017
2,3,0,215,0,1389,1,17,2017
5,13,3,3871,1,3137,4,562,2017
1,1,0,15193,0,0,1,32,2017
0,0,0,73,0,1052,1,31,2017
4,7,0,12005,0,92,4,133,2017
4,1,6,295,1,3092,4,60,2017
3,4,0,36,0,91,1,3,2017
3,0,3,626,0,1356,3,160,2017
8,3,4,2750,0,1839,3,42,2017
0,0,0,24,0,1022,0,0,2017
1,1,0,17280,0,766,1,40,2017
0,0,0,5708,0,51,1,5,2017
2,0,0,2784,0,948,3,42,2017
2,0,0,9152,0,0,3,113,2017
1,2,0,2611,0,0,1,1,2017
3,1,0,5118,0,3633,0,0,2017
1,5,4,19831,1,6299,16,3293,2017
2,1,1,169,1,7466,3,128,2017
0,0,0,65062,0,28,2,13,2017
0,0,0,25492,0,0,1,2,2017
0,0,0,171,0,0,1,1,2017
1,0,0,40,0,3894,1,6,2017
1,0,0,31623,0,99,1,20,2017
0,0,0,24,0,1022,0,0,2017
0,0,0,5650,0,0,1,2,2017
0,0,1,9,0,138,1,4,2017
0,0,0,30,0,0,1,3,2017
0,0,0,6083,0,199,4,6,2017
0,0,0,3,0,0,0,0,2017
0,0,0,2385,0,1641,1,44,2017
0,0,0,1964,0,744,1,6,2017
13,12,0,59326,0,0,0,0,2017
8,3,18,1675,0,5316,2,12,2017
0,0,0,148,0,0,1,1,2017
0,4,0,342,0,54,2,24,2017
1,4,0,17268,0,519,1,35,2017
2,0,0,379,0,322,4,22,2017
2,0,0,539,0,67,3,18,2017
2,0,0,1725,1,9657,10,738,2017
0,2,0,18,0,166,1,22,2017
4,5,9,12585,1,908,9,618,2017
0,3,0,12042,0,609,2,24,2017
0,3,0,1852,0,365,2,12,2017
1,3,0,11607,0,50,9,70,2017
0,0,0,6521,0,1630,1,42,2017
0,6,0,9931,1,2079,1,19,2017
0,0,0,1457,0,0,1,2,2017
3,3,9,1179,0,407,6,126,2017
0,0,0,38,0,3161,2,23,2017
2,0,0,608,0,500,4,43,2017
0,1,0,780,0,93,2,8,2017
0,0,0,1218,0,0,0,0,2017
0,0,0,8,0,388,1,4,2017
0,0,0,1542,0,0,0,0,2017
2,0,0,16440,0,255,2,11,2017
0,0,0,6402,0,454,4,248,2017
0,0,0,24,0,374,1,7,2017
0,0,0,3,0,64,1,4,2017
0,2,0,1738,1,4029,1,12,2017
2,1,4,228995,1,3282,2,323,2017
0,3,2,21261,1,60,1,9,2017
0,3,0,2722,0,0,1,6,2017
4,1,0,1191,0,3587,1,17,2017
0,0,0,1,0,0,1,2,2017
0,0,0,2640,0,0,3,157,2017
0,0,0,9,0,0,1,1,2017
0,2,0,4895,0,151,1,2,2017
1,3,0,4286,1,0,1,82,2017
0,0,0,3773,0,0,1,39,2017
1,0,0,4252,0,0,2,4,2017
1,0,1,2070,1,23,1,2,2017
0,0,0,16094,0,0,0,0,2017
0,0,0,37,0,28,1,2,2017
0,0,0,110,0,23,1,6,2017
0,1,0,6120,0,1918,0,0,2017
2,0,1,120,1,15844,2,90,2017
0,0,0,5699,0,17,1,3,2017
0,0,0,15,0,66,1,2,2017
1,3,8,273,0,848,1,49,2017
1,2,0,1150,0,4848,1,3,2017
1,0,0,81,1,3654,1,13,2017
0,0,0,6481,0,0,0,0,2017
0,0,0,22,0,0,1,15,2017
0,0,0,272,0,61,1,6,2017
0,0,0,3,0,46,1,3,2017
0,0,0,137,0,485,1,6,2017
1,2,0,7644,0,5726,2,11,2017
0,0,0,13007,0,14,3,11,2017
0,0,0,4353,0,488,1,1,2017
0,0,0,7121,0,110,1,14,2017
0,0,0,2399,0,0,1,15,2017
0,0,0,9040,0,0,2,14,2017
0,0,0,11,0,0,0,0,2017
0,0,0,114,0,55,1,5,2017
0,2,1,151,1,2397,1,17,2017
0,0,0,4081,1,0,1,25,2017
0,0,0,7,0,1773,1,1,2017
0,0,0,8337,0,2850,1,17,2017
0,4,0,35697,0,5171,2,30,2017
1,2,0,774,0,428,1,15,2017
0,0,0,13907,0,29,1,1,2017
1,0,0,8768,1,911,2,22,2017
0,0,0,1,0,0,0,0,2017
0,0,0,189,0,36,1,3,2017
0,2,0,116,1,0,1,1,2017
0,0,0,145,0,30,1,13,2017
0,0,0,93,0,866,1,22,2017
0,0,0,30736,0,0,1,6,2017
0,0,0,644,0,695,1,3,2017
0,0,0,67,0,1081,2,7,2017
0,0,0,11691,0,1918,1,1,2017
0,0,0,3251,0,19,1,2,2017
0,0,0,25,0,21,1,4,2017
0,0,0,3592,0,0,1,1,2017
0,0,0,22,1,0,1,2,2017
0,0,0,29102,0,31,1,2,2017
0,0,0,131,0,58,1,3,2017
0,0,0,22669,0,130,1,4,2017
0,0,0,9,0,22,1,2,2017
1,2,0,11562,0,402,1,1,2017
3,1,2,367,0,1188,2,101,2017
0,0,0,30513,0,0,1,68,2017
2,1,0,616531,0,10800,2,180,2017
0,0,0,11,0,949,0,0,2017
0,0,0,3128,0,50,1,5,2017
1,0,0,47,0,935,2,3,2017
0,0,0,133,0,842,1,1,2017
0,0,0,18421,0,43,1,16,2017
2,1,1,331,1,419,3,366,2017
0,0,0,7944,0,912,1,2,2017
0,0,5,6563,0,6892,1,2,2017
0,0,0,6,0,0,1,2,2017
0,0,0,297,0,40,1,1,2017
0,0,0,29,0,87,1,9,2017
0,0,0,5428,0,1083,1,6,2017
0,0,0,253,0,5937,1,2,2017
0,0,0,7,0,175,1,13,2017
0,0,0,18635,0,116,1,6,2017
0,0,0,7182,0,1980,2,3,2017
0,0,0,1483,0,1277,2,23,2017
0,0,0,21415,0,658,1,1,2017
0,0,0,1306,0,377,3,84,2017
0,0,0,29,0,386,1,13,2017
0,0,0,131,0,18,1,2,2017
0,0,0,333,0,0,1,3,2017
0,0,0,413,0,695,1,3,2017
0,0,0,40,0,1057,1,10,2017
0,0,0,1108,0,126,1,2,2017
0,0,0,8,0,131,1,8,2017
0,0,0,2785,0,3292,1,30,2017
0,0,0,3615,0,38,1,6,2017
0,0,0,2236,0,0,1,2,2017
0,0,0,1,0,0,1,1,2017
0,0,0,43,1,36,1,6,2017
0,0,0,1849,0,678,0,0,2017
0,0,0,140,0,1057,1,21,2017
0,0,0,12152,0,0,1,3,2017
0,0,25,129,0,0,1,6,2017
0,0,0,23,0,0,1,6,2017
0,0,0,614,0,0,1,1,2017
0,0,0,1899,0,500,1,3,2017
0,0,0,128,1,1517,1,15,2017
0,0,0,6590,0,4009,1,45,2017
0,0,0,11,0,36,1,2,2017
0,0,0,2,0,0,1,1,2017
0,0,0,6272,0,199,1,9,2017
0,0,0,254,0,1253,2,74,2017
0,1,0,34,0,119,1,31,2017
0,0,0,36145,0,55,2,41,2017
0,0,0,813,0,16,1,2,2017
0,2,0,87974,0,3430,1,109,2017
1,4,0,4576,1,2243,5,110,2017
0,0,0,5283,0,453,1,8,2017
0,0,0,12,0,64,1,2,2017
0,1,0,101,0,1649,1,32,2017
0,0,0,3382,0,5098,2,154,2017
0,0,0,144,0,160,1,27,2017
0,0,0,381,0,0,1,6,2017
0,0,1,305,0,1984,1,143,2017
0,0,0,2188,0,1688,1,19,2017
0,0,0,7813,0,2849,1,2,2017
0,0,0,674,0,0,1,8,2017
0,0,0,10914,1,52,1,5,2017
0,0,0,19,0,873,1,3,2017
0,1,0,5,1,625,1,3,2017
0,0,0,266,0,9555,1,27,2017
0,0,0,4151,0,0,1,1,2017
0,0,0,88,0,0,1,1,2017
0,0,0,6603,0,0,1,6,2017
0,0,0,8787,1,0,1,9,2017
0,0,0,1922,0,0,1,1,2017
1,0,0,52,0,1915,1,25,2017
0,0,0,3,0,0,0,0,2017
0,0,0,15121,0,0,2,170,2017
0,0,0,1307,0,871,3,14,2017
0,0,0,199,0,0,1,2,2017
0,0,0,4264,0,201,1,2,2017
0,0,0,24222,0,1306,1,2,2017
0,0,0,121761,1,1193,2,99,2017
0,0,0,4877,1,1178,2,39,2017
0,0,0,78,0,62,1,4,2017
0,0,0,21,0,2723,1,24,2017
0,0,0,569,0,3553,1,7,2017
0,0,0,4834,0,3491,1,25,2017
0,0,0,11,0,204,3,5,2017
0,0,0,15,0,126,1,4,2017
0,0,0,10,0,55,1,1,2017
1,0,0,5261,0,228,2,3,2017
0,1,0,3,0,709,1,3,2017
1,0,0,351,0,106,0,0,2017
0,0,0,2504,0,1788,1,39,2017
0,1,0,1585,0,65,1,1,2017
0,0,0,1,0,44,1,1,2017
0,0,0,32935,0,374,1,7,2017
0,0,0,634,0,55,1,3,2017
0,0,0,2,0,0,1,3,2017
0,0,0,1913,0,45,1,6,2017
0,0,0,13725,0,478,1,1,2017
1,0,0,116415,0,988,2,378,2017
0,0,0,145,0,129,1,5,2017
2,0,0,634,1,7948,10,360,2017
1,0,0,1635,1,9386,12,256,2017
0,1,1,65,0,1124,1,4,2017
0,0,0,29718,0,1,1,3,2017
0,0,0,8730,0,0,1,17,2017
1,2,0,401,0,0,1,8,2017
0,0,0,91,0,134,2,4,2017
0,0,0,1624,0,80668,1,3,2017
0,0,0,253,0,1902,1,12,2017
0,0,0,2719,0,137,1,2,2017
1,0,0,830,0,4012,2,12,2017
0,0,0,40,0,164,1,11,2017
0,0,0,2599,0,300,1,23,2017
0,0,0,3196,0,15,0,0,2017
0,0,0,2067,0,717,0,0,2017
0,0,1,366,1,2809,1,345,2017
0,1,0,13,1,0,1,5,2017
0,0,0,424876,0,0,2,3,2017
0,0,0,1351,0,0,0,0,2017
0,0,0,3601,0,1570,1,1,2017
0,0,0,486,0,655,1,21,2017
0,0,0,52,0,2392,2,51,2017
0,1,0,2587,1,950,2,42,2017
0,0,4,69,0,0,1,32,2017
0,0,0,319,1,310,1,7,2017
0,0,0,134,0,0,1,1,2017
2,1,0,111705,0,1079,0,0,2017
1,0,0,32,0,13,2,36,2017
0,0,0,102,0,105,1,150,2017
0,0,0,2752,0,95092,2,34,2017
0,0,0,7723,0,5259,1,3,2017
0,0,0,34,1,957,1,4,2017
0,0,0,37,0,7811,1,3,2017
1,0,0,94,0,63,1,7,2017
0,0,0,2,0,53,1,4,2017
0,0,0,1442,1,0,1,17,2017
0,0,0,367,0,0,1,1,2017
0,0,0,978,0,290,1,7,2017
0,0,0,5314,0,0,1,25,2017
0,0,0,22766,0,0,1,4,2017
0,0,0,38644,1,56,2,34,2017
1,1,0,19453,0,8381,1,22,2017
0,0,0,1924,0,2511,1,7,2017
0,0,0,18,0,0,1,16,2017
0,0,0,196,0,0,1,1,2017
0,0,0,1134,0,397,1,17,2017
0,0,0,48729,0,1038,1,4,2017
0,0,0,81238,0,380,2,3,2017
0,0,0,29990,0,0,1,2,2017
0,0,0,27232,0,0,1,3,2017
